asset,devicename,alarm_id,device_id,"FROM_UNIXTIME(start_ts / 1000)","FROM_UNIXTIME(clear_ts / 1000)","FROM_UNIXTIME(end_ts / 1000)",severity,status,type,ack_duration,alarm_duration
Factory1,F1_Device3,bfd195e0-3180-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:36:03.1970","2020-01-08 00:36:23.1720","2020-01-08 00:36:03.1970","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,1f282bd0-3181-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:38:43.1490","2020-01-08 00:39:23.1490","2020-01-08 00:39:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,19998
Factory1,F1_Device1,729a79d0-3181-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:41:03.1490","2020-01-08 00:41:23.1490","2020-01-08 00:41:03.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,30f786c0-30ba-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 00:54:43.1780","2020-01-07 00:55:03.1730","2020-01-07 00:54:43.1780","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,41d2dbb0-311a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:22:23.1470","2020-01-07 12:22:43.1470","2020-01-07 12:22:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,ad1cfbd0-311a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:25:23.1490","2020-01-07 12:25:43.1670","2020-01-07 12:25:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,ad21ddd0-311a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:25:23.1800","2020-01-07 12:25:43.1670","2020-01-07 12:25:23.1800","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,b9086fb0-311a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:25:43.1470","2020-01-07 12:26:03.1510","2020-01-07 12:25:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,fb943500-3145-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:35:23.1520","2020-01-07 17:35:43.1470","2020-01-07 17:35:23.1520","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,554e1100-3147-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:45:03.1830","2020-01-07 17:45:23.1530","2020-01-07 17:45:03.1830","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,87f788c0-3151-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:58:03.1480","2020-01-07 18:58:23.1470","2020-01-07 18:58:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,554892c0-3147-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:45:03.1470","2020-01-07 17:46:03.1470","2020-01-07 17:45:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,40000
Factory1,F1_Device1,c09264c0-3147-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:48:03.1470","2020-01-07 17:48:23.1490","2020-01-07 17:48:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,e45a1790-3147-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:49:03.1760","2020-01-07 17:49:23.1740","2020-01-07 17:49:03.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,965d98c0-3181-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:42:03.1470","2020-01-08 00:42:23.1480","2020-01-08 00:42:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,c60cc7d0-3181-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:43:23.1490","2020-01-08 00:43:43.1490","2020-01-08 00:43:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,d1f8b0e0-3181-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:43:43.1490","2020-01-08 00:44:03.1480","2020-01-08 00:43:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,dc2b58c0-31a3-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 04:47:23.1470","2020-01-08 04:47:43.1470","2020-01-08 04:47:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,dc33e440-31a3-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 04:47:23.2020","2020-01-08 04:47:43.1750","2020-01-08 04:47:23.2020","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,23b1e4c0-31a4-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 04:49:23.1470","2020-01-08 04:49:43.1500","2020-01-08 04:49:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,0178dee0-31bd-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 07:47:23.1490","2020-01-08 07:48:23.1490","2020-01-08 07:48:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,39998
Factory1,F1_Device1,794793b0-31bf-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:05:03.1460","2020-01-08 08:05:23.1490","2020-01-08 08:05:03.1460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,4f41a1b0-31be-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 07:56:43.1470","2020-01-08 07:57:03.1460","2020-01-08 07:56:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,5584c2e0-31bf-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:04:03.1500","2020-01-08 08:04:23.1830","2020-01-08 08:04:03.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,558d2750-31bf-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 08:04:03.2040","2020-01-08 08:04:23.1830","2020-01-08 08:04:03.2040","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,3c3b6190-31ce-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 09:50:43.1760","2020-01-08 09:51:03.1750","2020-01-08 09:50:43.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,06defdd0-31cf-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 09:56:23.1490","2020-01-08 09:56:43.1470","2020-01-08 09:56:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,06e47c10-31cf-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 09:56:23.1850","2020-01-08 09:57:03.1730","2020-01-08 09:56:43.2740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20089
Factory1,F1_Device2,adc34bb0-31cf-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 10:01:03.1460","2020-01-08 10:01:43.1520","2020-01-08 10:01:23.1460","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20000
Factory1,F1_Device2,e95e3cc0-31cf-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 10:02:43.1470","2020-01-08 10:03:03.1470","2020-01-08 10:02:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,54b9bb50-30ba-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 00:55:43.1720","2020-01-07 00:56:03.1720","2020-01-07 00:55:43.1720","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,dccbb5b0-311a-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:26:43.1470","2020-01-07 12:27:03.1470","2020-01-07 12:26:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,186aec80-311b-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:28:23.1750","2020-01-07 12:28:43.2730","2020-01-07 12:28:23.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,2456ae80-311b-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:28:43.1750","2020-01-07 12:29:03.1730","2020-01-07 12:28:43.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,077f5ac0-3146-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:35:43.1480","2020-01-07 17:36:03.1470","2020-01-07 17:35:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,2b42a0c0-3146-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:36:43.1470","2020-01-07 17:37:03.1900","2020-01-07 17:36:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,372e3bb0-3146-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:37:03.1470","2020-01-07 17:37:23.1500","2020-01-07 17:37:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,431e1c60-3146-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:37:23.1730","2020-01-07 17:37:43.2740","2020-01-07 17:37:23.1730","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,72cdc0a0-3146-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:38:43.1760","2020-01-07 17:39:03.1740","2020-01-07 17:38:43.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,d22763d0-3146-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:41:23.1480","2020-01-07 17:41:43.1480","2020-01-07 17:41:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,c6400ea0-3146-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:41:03.1760","2020-01-07 17:41:43.1830","2020-01-07 17:41:23.1810","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,20005
Factory1,F1_Device3,93e7dea0-3151-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:58:23.1770","2020-01-07 18:58:43.1830","2020-01-07 18:58:23.1770","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,31896b70-3147-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:44:03.1740","2020-01-07 17:44:43.1980","2020-01-07 17:44:23.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20000
Factory1,F1_Device2,ff2d43d0-3151-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:01:23.1480","2020-01-07 19:01:43.1480","2020-01-07 19:01:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,529f6ac0-3152-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:03:43.1480","2020-01-07 19:04:03.1470","2020-01-07 19:03:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,5e8f7280-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:04:03.1750","2020-01-07 19:04:23.1740","2020-01-07 19:04:03.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,ed9c6370-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:08:03.1740","2020-01-07 19:08:23.1930","2020-01-07 19:08:03.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,057483b0-3153-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:08:43.1780","2020-01-07 19:09:03.2380","2020-01-07 19:08:43.1780","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,1d4b9280-3153-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:09:23.1750","2020-01-07 19:09:43.1900","2020-01-07 19:09:23.1750","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,7ca535b0-3153-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:12:03.1470","2020-01-07 19:12:23.1500","2020-01-07 19:12:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,a068a2c0-3153-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:13:03.1470","2020-01-07 19:13:23.1480","2020-01-07 19:13:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,a06df9f0-3153-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:13:03.1820","2020-01-07 19:13:23.1480","2020-01-07 19:13:03.1820","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,b8404dd0-3153-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:13:43.1490","2020-01-07 19:14:23.1520","2020-01-07 19:14:03.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20001
Factory1,F1_Device1,f3daf0c0-3153-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:15:23.1470","2020-01-07 19:15:43.1470","2020-01-07 19:15:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,0bb2c2e0-3154-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:16:03.1490","2020-01-07 19:16:23.1470","2020-01-07 19:16:03.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,ba20dec0-3181-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:43:03.1470","2020-01-08 00:43:23.1810","2020-01-08 00:43:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,e9cfe6c0-3181-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-08 00:44:23.1480","2020-01-08 00:44:43.1490","2020-01-08 00:44:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,e8bc0b90-311a-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:27:03.1760","2020-01-07 12:27:23.2630","2020-01-07 12:27:03.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,4f0634e0-3146-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:37:43.1490","2020-01-07 17:38:03.1460","2020-01-07 17:37:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,84f7e8e0-3147-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:46:23.1490","2020-01-07 17:46:43.1460","2020-01-07 17:46:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,140527f0-3148-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:50:23.1500","2020-01-07 17:50:43.1970","2020-01-07 17:50:23.1500","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,140e0190-3148-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:50:23.2070","2020-01-07 17:50:43.2730","2020-01-07 17:50:23.2070","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,9fcf0cc0-3151-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:58:43.1470","2020-01-07 18:59:03.1470","2020-01-07 18:58:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,9fd4b210-3151-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:58:43.1840","2020-01-07 18:59:03.1750","2020-01-07 18:58:43.1840","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,c3967170-3151-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 18:59:43.1740","2020-01-07 19:00:03.1740","2020-01-07 18:59:43.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,db69fdd0-3151-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:00:23.1490","2020-01-07 19:00:43.2470","2020-01-07 19:00:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device1,22f12610-3152-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:02:23.1510","2020-01-07 19:02:43.1460","2020-01-07 19:02:23.1510","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,2edc24c0-3152-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:02:43.1470","2020-01-07 19:03:03.1470","2020-01-07 19:02:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,2ee377c0-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:02:43.1950","2020-01-07 19:03:03.1740","2020-01-07 19:02:43.1950","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,46b3a8c0-3152-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:03:23.1480","2020-01-07 19:03:43.1470","2020-01-07 19:03:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,7666f680-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:04:43.1740","2020-01-07 19:05:03.1750","2020-01-07 19:04:43.1740","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,8e3a34c0-3152-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:05:23.1480","2020-01-07 19:05:43.1470","2020-01-07 19:05:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,bdece640-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:06:43.1710","2020-01-07 19:07:03.1800","2020-01-07 19:06:43.1710","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,c9d525d0-3152-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:07:03.1480","2020-01-07 19:07:23.2470","2020-01-07 19:07:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device3,e1b116a0-3152-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:07:43.1760","2020-01-07 19:08:03.1740","2020-01-07 19:07:43.1760","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,eda208c0-3152-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:08:03.2110","2020-01-07 19:08:23.1470","2020-01-07 19:08:03.2110","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,ed9844c0-3152-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:08:03.1480","2020-01-07 19:08:23.1480","2020-01-07 19:08:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,115b8ac0-3153-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:09:03.1480","2020-01-07 19:10:03.1850","2020-01-07 19:09:43.1830","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,40035
Factory1,F1_Device3,116352f0-3153-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:09:03.1980","2020-01-07 19:09:23.1740","2020-01-07 19:09:03.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,351ed0c0-3153-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:10:03.1470","2020-01-07 19:10:23.1470","2020-01-07 19:10:03.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,29330ec0-3153-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:09:43.1470","2020-01-07 19:10:03.1850","2020-01-07 19:09:43.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,70b9e8e0-3153-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:11:43.1490","2020-01-07 19:12:23.1500","2020-01-07 19:12:03.1980","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20049
Factory1,F1_Device1,90508db0-30ba-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 00:57:23.1470","2020-01-07 00:57:43.1510","2020-01-07 00:57:23.1470","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,f4ab9e20-311a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:27:23.2010","2020-01-07 12:27:43.1460","2020-01-07 12:27:23.2010","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device1,f4a387d0-311a-11ea-9fd6-0326052de538,613da120-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 12:27:23.1490","2020-01-07 12:28:03.1470","2020-01-07 12:27:43.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,19999
Factory1,F1_Device2,e9fec0c0-3146-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:42:03.1480","2020-01-07 17:42:23.1490","2020-01-07 17:42:03.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,1ff09bd0-3148-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:50:43.1490","2020-01-07 17:51:03.1490","2020-01-07 17:50:43.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device2,f9842dd0-3152-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:08:23.1490","2020-01-07 19:08:43.1460","2020-01-07 19:08:23.1490","1970-01-01 05:30:00.0000",CLEARED_UNACK,Voltage,0,0
Factory1,F1_Device3,5b8f3660-3148-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 17:52:23.1730","2020-01-07 17:53:03.1750","2020-01-07 17:52:43.1840","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,20011
Factory1,F1_Device3,be8ae910-3154-11ea-9fd6-0326052de538,916a1680-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:21:03.2000","2020-01-07 19:21:23.1870","2020-01-07 19:21:03.2000","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
Factory1,F1_Device2,ca6e94c0-3154-11ea-9fd6-0326052de538,7f5ad3d0-1bde-11ea-ab3e-6b9cad39d6c5,"2020-01-07 19:21:23.1480","2020-01-07 19:21:43.1460","2020-01-07 19:21:23.1480","1970-01-01 05:30:00.0000",CLEARED_UNACK,Temperature,0,0
